knife, light - () 78.38629 seconds
0
fork, glass - () 39.7196 seconds
0
cat, light - () 87.51163 seconds
0
scissors, gun - () 58.13672 seconds
0
ObjectTask_31x19y_4
guitar, head - () 80.9696 seconds
0
apple, face - () 90.32129 seconds
0
stapler, light - () 89.974 seconds
0
knife, knife - () 47.80359 seconds
1
ObjectTask_10x6y_4
mug, book - () 58.53729 seconds
0
table, light - () 62.7832 seconds
0
teapot, book - () 39.4071 seconds
0
chair, light - () 43.81824 seconds
0
ObjectTask_10x6y_9
car, light - () 22.09729 seconds
0
fork, light - () 25.01514 seconds
0
table, light - () 9.888916 seconds
0
scissors, light - () 21.63354 seconds
0
ObjectTask_16x10y_7
apple, book - () 32.46851 seconds
0
mug, bird - () 46.61646 seconds
0
laptop, bird - () 67.44556 seconds
0
spoon, light - () 42.10376 seconds
0
ObjectTask_10x6y_1
scissors, word - () 50.40173 seconds
0
teapot, light - () 32.2395 seconds
0
banana, knife - () 51.3678 seconds
0
apple, light - () 49.05627 seconds
0
ObjectTask_10x6y_5
chair, van - () 33.75818 seconds
0
pear, light - () 38.76782 seconds
0
knife, light - () 25.8335 seconds
0
stop sign, light - () 31.48804 seconds
0
ObjectTask_16x10y_4
scissors, knife - () 70.10828 seconds
0
cat, chair - () 25.42505 seconds
0
banana, book - () 34.55432 seconds
0
apple, light - () 18.09265 seconds
0
ObjectTask_31x19y_8
fork, light - () 25.08875 seconds
0
knife, key - () 17.80444 seconds
0
chair, light - () 34.53564 seconds
0
teapot, light - () 36.51099 seconds
0
ObjectTask_50x50y_3
guitar, pear - () 41.8252 seconds
0
spoon, light - () 33.08887 seconds
0
knife, knife - () 39.05591 seconds
1
scissors, light - () 25.22363 seconds
0
ObjectTask_100x100y_250space
pear, pear - () 28.46704 seconds
1
knife, chain - () 92.5647 seconds
0
hammer, hammer - () 16.66211 seconds
1
table, table - () 9.581543 seconds
1
ObjectTask_50x50y_4
stapler, light - () 70.052 seconds
0
apple, light - () 43.45874 seconds
0
stop sign, light - () 63.12061 seconds
0
gun, gun - () 20.8418 seconds
1
ObjectTask_10x6y_6
car, light - () 16.70044 seconds
0
clock, light - () 20.97485 seconds
0
knife, light - () 16.14404 seconds
0
laptop, light - () 7.959229 seconds
0
ObjectTask_31x19y_9
gun, light - () 26.49414 seconds
0
stop sign, light - () 20.44336 seconds
0
car, light - () 20.85962 seconds
0
tea cup, light - () 18.47388 seconds
0
ObjectTask_16x10y_9
tea cup, light - () 40.2478 seconds
0
gun, light - () 17.83447 seconds
0
chair, light - () 9.414307 seconds
0
car, light - () 10.79419 seconds
0
ObjectTask_16x10y_5
teapot, ght - () 73.65088 seconds
0
pear, light - () 9.875244 seconds
0
scissors, key - () 50.09351 seconds
0
laptop, light - () 26.92651 seconds
0
ObjectTask_31x19y_6
guitar, light - () 38.22607 seconds
0
laptop, light - () 19.9563 seconds
0
tea cup, mug - () 20.87427 seconds
0
chair, chair - () 16.32861 seconds
1
ObjectTask_16x10y_6
laptop, light - () 29.40308 seconds
0
mug, light - () 17.27124 seconds
0
cat, light - () 16.57739 seconds
0
spoon, light - () 21.5603 seconds
0
ObjectTask_16x10y_2
hammer, hammer - () 17.09888 seconds
1
stop sign, mug - () 25.3208 seconds
0
chair, chair - () 15.76733 seconds
1
laptop, knife - () 18.63232 seconds
0
Start time: 7/20/2021 12:00:00 AM: 7/20/2021 8:27:55 AM
ObjectTask_10x6y_1
gun, gun - () 0.7527008 seconds
1
cat, cat - () 2.375767 seconds
1
Start time: 7/20/2021 12:00:00 AM: 7/20/2021 8:29:09 AM
ObjectTask_10x6y_9
